NAME	SYMBOL	TITLE	RANK IN GENE LIST	RANK METRIC SCORE	RUNNING ES	CORE ENRICHMENT	
row_0	CRAT	carnitine O-acetyltransferase [Source:HGNC Symbol;Acc:HGNC:2342]	488	0.0864022895693779	-0.009729382	No	
row_1	WASL	WASP like actin nucleation promoting factor [Source:HGNC Symbol;Acc:HGNC:12735]	505	0.08447683602571487	0.0028098463	No	
row_2	PIK3CB	phosphatidylinositol-4,5-bisphosphate 3-kinase catalytic subunit beta [Source:HGNC Symbol;Acc:HGNC:8976]	677	0.0717613697052002	0.005934131	No	
row_3	MAPK13	mitogen-activated protein kinase 13 [Source:HGNC Symbol;Acc:HGNC:6875]	717	0.07008898258209229	0.015107497	No	
row_4	CRB3	crumbs cell polarity complex component 3 [Source:HGNC Symbol;Acc:HGNC:20237]	788	0.06697063148021698	0.022307275	No	
row_5	SHC1	SHC adaptor protein 1 [Source:HGNC Symbol;Acc:HGNC:10840]	805	0.0662529468536377	0.031976394	No	
row_6	NLGN2	neuroligin 2 [Source:HGNC Symbol;Acc:HGNC:14290]	839	0.0652029886841774	0.040667187	No	
row_7	SPEG	striated muscle enriched protein kinase [Source:HGNC Symbol;Acc:HGNC:16901]	1071	0.05755852535367012	0.038685344	No	
row_8	GAMT	guanidinoacetate N-methyltransferase [Source:HGNC Symbol;Acc:HGNC:4136]	1209	0.05388609319925308	0.040620364	No	
row_9	TSC1	TSC complex subunit 1 [Source:HGNC Symbol;Acc:HGNC:12362]	1413	0.04942803457379341	0.038697045	No	
row_10	LDLRAP1	low density lipoprotein receptor adaptor protein 1 [Source:HGNC Symbol;Acc:HGNC:18640]	1604	0.04579007625579834	0.036822464	No	
row_11	RASA1	RAS p21 protein activator 1 [Source:HGNC Symbol;Acc:HGNC:9871]	1656	0.04472858086228371	0.04142792	No	
row_12	SYK	spleen associated tyrosine kinase [Source:HGNC Symbol;Acc:HGNC:11491]	1730	0.043251752853393555	0.044748716	No	
row_13	PBX2	PBX homeobox 2 [Source:HGNC Symbol;Acc:HGNC:8633]	1763	0.042642563581466675	0.049934257	No	
row_14	PTEN	phosphatase and tensin homolog [Source:HGNC Symbol;Acc:HGNC:9588]	1847	0.04116591066122055	0.052448332	No	
row_15	SDC3	syndecan 3 [Source:HGNC Symbol;Acc:HGNC:10660]	2173	0.03695560619235039	0.04272646	No	
row_16	VAV2	vav guanine nucleotide exchange factor 2 [Source:HGNC Symbol;Acc:HGNC:12658]	2241	0.036016955971717834	0.045194767	No	
row_17	B4GALT1	beta-1,4-galactosyltransferase 1 [Source:HGNC Symbol;Acc:HGNC:924]	2269	0.03573581203818321	0.049531665	No	
row_18	DLG1	discs large MAGUK scaffold protein 1 [Source:HGNC Symbol;Acc:HGNC:2900]	2636	0.03151930123567581	0.036992934	No	
row_19	MDK	midkine [Source:HGNC Symbol;Acc:HGNC:6972]	2724	0.03070186637341976	0.037667725	No	
row_20	ADAM15	ADAM metallopeptidase domain 15 [Source:HGNC Symbol;Acc:HGNC:193]	2755	0.030396776273846626	0.041020304	No	
row_21	PIK3R3	phosphoinositide-3-kinase regulatory subunit 3 [Source:HGNC Symbol;Acc:HGNC:8981]	2816	0.029910050332546234	0.042861577	No	
row_22	CTNNA1	catenin alpha 1 [Source:HGNC Symbol;Acc:HGNC:2509]	3018	0.028087349608540535	0.037672926	No	
row_23	STX4	syntaxin 4 [Source:HGNC Symbol;Acc:HGNC:11439]	3056	0.027787400409579277	0.0402798	No	
row_24	NRTN	neurturin [Source:HGNC Symbol;Acc:HGNC:8007]	3198	0.026569515466690063	0.037721407	No	
row_25	PTK2	protein tyrosine kinase 2 [Source:HGNC Symbol;Acc:HGNC:9611]	3308	0.02560611255466938	0.03654158	No	
row_26	CLDN7	claudin 7 [Source:HGNC Symbol;Acc:HGNC:2049]	3433	0.024532059207558632	0.034475278	No	
row_27	AMIGO1	adhesion molecule with Ig like domain 1 [Source:HGNC Symbol;Acc:HGNC:20824]	3468	0.024173276498913765	0.03665642	No	
row_28	TIAL1	TIA1 cytotoxic granule associated RNA binding protein like 1 [Source:HGNC Symbol;Acc:HGNC:11804]	3514	0.023796936497092247	0.038252257	No	
row_29	CLDN9	claudin 9 [Source:HGNC Symbol;Acc:HGNC:2051]	3881	0.02090933732688427	0.024042549	No	
row_30	CAP1	cyclase associated actin cytoskeleton regulatory protein 1 [Source:HGNC Symbol;Acc:HGNC:20040]	3889	0.020884724333882332	0.02699696	No	
row_31	NECTIN2	nectin cell adhesion molecule 2 [Source:HGNC Symbol;Acc:HGNC:9707]	3897	0.02078886330127716	0.029936276	No	
row_32	CERCAM	cerebral endothelial cell adhesion molecule [Source:HGNC Symbol;Acc:HGNC:23723]	3921	0.020572131499648094	0.03207631	No	
row_33	ARHGEF6	Rac/Cdc42 guanine nucleotide exchange factor 6 [Source:HGNC Symbol;Acc:HGNC:685]	3933	0.020479267463088036	0.03477558	No	
